Node ID,Parent ID,Node Type,Sort Key,Path,Layer ID,Layer Name,Name,Phase,Outcome,Depends On,Parallel Safe,Projects,Files / Globs,Schema Contexts,Contracts / APIs,Gate,Acceptance,Baseline Version,Record Version,Effective From,Status,Breakdown Complete,Manual Progress,Owner,Priority,Risk,Source,Change ID,Supersedes Version,Is Current,Notes
F-01-5,01,Feature,01.005,01 CORE > F-01-5 Secrets and Configuration,01,CORE,Secrets and Configuration,P0,CI cannot run and identity cannot sign tokens while credentials live in appsettings files.,,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Secrets primitives, shared configuration"
M-01-5.1,F-01-5,Milestone,01.005.001,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver,01,CORE,Real secret resolver,P0,"No secret is committed to any repository, and CI can obtain what it needs without one.",,Yes,,,,,GATE_A,"ISecretResolver resolves from environment and key vault, with a local development fallback. | No provider key, connection string or signing key appears in any appsettings file in any repository. | A secret scan runs in CI and fails the build on a match.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-01-5.1.1,M-01-5.1,WorkItem,01.005.001.001,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver > WI-01-5.1.1 ISecretResolver implementation,01,CORE,ISecretResolver implementation,P0,,,,Nexus.Platform.Core,,,Nexus.Platform.Contracts,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-01-5.1.1.1,WI-01-5.1.1,Task,01.005.001.001.001,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver > WI-01-5.1.1 ISecretResolver implementation > T-01-5.1.1.1 Environment and key vault providers with ordered fallback,01,CORE,Environment and key vault providers with ordered fallback,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-01-5.1.1.2,WI-01-5.1.1,Task,01.005.001.001.002,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver > WI-01-5.1.1 ISecretResolver implementation > T-01-5.1.1.2 Audit secret resolution without logging the value,01,CORE,Audit secret resolution without logging the value,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-01-5.1.2,M-01-5.1,WorkItem,01.005.001.002,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver > WI-01-5.1.2 Purge existing secrets,01,CORE,Purge existing secrets,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-01-5.1.2.1,WI-01-5.1.2,Task,01.005.001.002.001,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver > WI-01-5.1.2 Purge existing secrets > T-01-5.1.2.1 Move set-openai-key.ps1 handling to the resolver,01,CORE,Move set-openai-key.ps1 handling to the resolver,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-01-5.1.2.2,WI-01-5.1.2,Task,01.005.001.002.002,01 CORE > F-01-5 Secrets and Configuration > M-01-5.1 Real secret resolver > WI-01-5.1.2 Purge existing secrets > T-01-5.1.2.2 Add secret scanning to the CI pipeline,01,CORE,Add secret scanning to the CI pipeline,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-01-6,01,Feature,01.006,01 CORE > F-01-6 Model Gateway and Routing,01,CORE,Model Gateway and Routing,P0,"Give every layer provider-neutral model access, with credentials never leaving Platform.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Model gateway, model registry, model router"
M-01-6.1,F-01-6,Milestone,01.006.001,01 CORE > F-01-6 Model Gateway and Routing > M-01-6.1 OpenAI path verified end to end,01,CORE,OpenAI path verified end to end,P0,"A real model call succeeds through RoutingModelGateway and its usage is recorded, closing the three smoke tests blocked since the V2.1 migration.",,Yes,,,,,GATE_A,A live chat turn returns a model response through the gateway. | Usage is recorded with token counts. | The assistant message persists and is retrievable after restart.,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-01-6.1.1,M-01-6.1,WorkItem,01.006.001.001,01 CORE > F-01-6 Model Gateway and Routing > M-01-6.1 OpenAI path verified end to end > WI-01-6.1.1 Restore live provider access,01,CORE,Restore live provider access,P0,,,,Nexus.Platform.Providers.OpenAI,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-01-6.1.1.1,WI-01-6.1.1,Task,01.006.001.001.001,01 CORE > F-01-6 Model Gateway and Routing > M-01-6.1 OpenAI path verified end to end > WI-01-6.1.1 Restore live provider access > T-01-6.1.1.1 Add OpenAI credit and confirm key resolution,01,CORE,Add OpenAI credit and confirm key resolution,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-01-6.1.1.2,WI-01-6.1.1,Task,01.006.001.001.002,01 CORE > F-01-6 Model Gateway and Routing > M-01-6.1 OpenAI path verified end to end > WI-01-6.1.1 Restore live provider access > T-01-6.1.1.2 Run and record the three outstanding smoke tests,01,CORE,Run and record the three outstanding smoke tests,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-01-6.2,F-01-6,Milestone,01.006.002,01 CORE > F-01-6 Model Gateway and Routing > M-01-6.2 Multi-provider routing,01,CORE,Multi-provider routing,P3,"Model selection can route by cost, latency class and capability across providers.",M-01-6.1,Yes,,,schema:core,,,"Anthropic, Google, OpenRouter and DeepSeek gateways implement INamedModelGateway. | A routing rule selects a cheaper model for a low-latency-class request. | Provider failure falls back without failing the turn.",1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-01-7,01,Feature,01.007,01 CORE > F-01-7 Tool Gateway,01,CORE,Tool Gateway,P3,"Let Intelligence invoke real side-effecting capability under governed permission, replacing EmptyToolCatalog and EmptyToolGateway.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Tool registry, tool runtime, side-effect classification"
M-01-7.1,F-01-7,Milestone,01.007.001,01 CORE > F-01-7 Tool Gateway > M-01-7.1 Tool registry and invocation,01,CORE,Tool registry and invocation,P3,A registered tool can be invoked by an agent within its permission scope.,M-01-3.1,Yes,,,schema:core,,,SideEffectClass gates whether a tool requires approval before execution. | Every invocation is audited with arguments and outcome.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-01-8,01,Feature,01.008,01 CORE > F-01-8 Notifications and Events,01,CORE,Notifications and Events,P2,Give layers a way to inform people and each other without direct coupling.,,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Notification infrastructure, events foundation"
M-01-8.1,F-01-8,Milestone,01.008.001,01 CORE > F-01-8 Notifications and Events > M-01-8.1 In-process event bus,01,CORE,In-process event bus,P2,Layers publish and consume domain events without referencing each other.,M-01-1.1,Yes,,,,,GATE_B,A Delivery pipeline-completed event reaches Developer without a project reference between them.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Medium,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-01-8.2,F-01-8,Milestone,01.008.002,01 CORE > F-01-8 Notifications and Events > M-01-8.2 Notification transport,01,CORE,Notification transport,P3,A person can be notified by email or in-app from any layer.,M-01-8.1,Yes,,,schema:core,,,An approval request in Developer reaches the reviewer without Developer knowing the transport.,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Low,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
02,,Layer,02,02 DATA,02,DATA,DATA,,"Govern information, documents and reusable knowledge across Nexus, and provide the structured data access foundation every layer builds on.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Not Assessed,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
F-02-1,02,Feature,02.001,02 DATA > F-02-1 Persistence Foundation,02,DATA,Persistence Foundation,P0,"One persistence backend, one migration discipline, one naming convention. Two coexisting stacks double the surface area of every parallel change and ship 7.2 MB of unused Dataverse assemblies in every build.",,,,,,,,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,"Structured data access, migration discipline"
M-02-1.1,F-02-1,Milestone,02.001.001,02 DATA > F-02-1 Persistence Foundation > M-02-1.1 Commit Stage 1b,02,DATA,Commit Stage 1b,P0,The completed and proven Workspace-on-SQL work stops being one machine failure away from loss.,,Yes,,,,,GATE_A,Stage 1b is committed and pushed to origin. | api_run.log evidence of sequential Ref allocation is preserved in the commit message or an attached note.,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-02-1.1.1,M-02-1.1,WorkItem,02.001.001.001,02 DATA > F-02-1 Persistence Foundation > M-02-1.1 Commit Stage 1b > WI-02-1.1.1 Commit and push,02,DATA,Commit and push,P0,,,,,,product_core,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.1.1.1,WI-02-1.1.1,Task,02.001.001.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.1 Commit Stage 1b > WI-02-1.1.1 Commit and push > T-02-1.1.1.1 Review git status, stage by explicit path, commit, push",02,DATA,"Review git status, stage by explicit path, commit, push",P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-02-1.1.1.1.1,T-02-1.1.1.1,Subtask,02.001.001.001.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.1 Commit Stage 1b > WI-02-1.1.1 Commit and push > T-02-1.1.1.1 Review git status, stage by explicit path, commit, push > S-02-1.1.1.1.1 Confirm .git-broken is not staged",02,DATA,Confirm .git-broken is not staged,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-02-1.2,F-02-1,Milestone,02.001.002,"02 DATA > F-02-1 Persistence Foundation > M-02-1.2 Stage 2a - Project, Conversation, ConversationMessage",02,DATA,"Stage 2a - Project, Conversation, ConversationMessage",P0,The three highest-traffic aggregates are on Azure SQL with hot-path indexes.,M-02-1.1,No,,,schema:data,,GATE_A,"Each aggregate round-trips create, read, update through its endpoints. | Ref allocation proven sequential for Project. | Message listing by conversation uses an index, confirmed by execution plan.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-02-1.2.1,M-02-1.2,WorkItem,02.001.002.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.2 Stage 2a - Project, Conversation, ConversationMessage > WI-02-1.2.1 Aggregate configurations and migration",02,DATA,Aggregate configurations and migration,P0,,,,Nexus.Data.Persistence,,product_core | experience,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.2.1.1,WI-02-1.2.1,Task,02.001.002.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.2 Stage 2a - Project, Conversation, ConversationMessage > WI-02-1.2.1 Aggregate configurations and migration > T-02-1.2.1.1 IEntityTypeConfiguration for each of the three aggregates",02,DATA,IEntityTypeConfiguration for each of the three aggregates,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.2.1.2,WI-02-1.2.1,Task,02.001.002.001.002,"02 DATA > F-02-1 Persistence Foundation > M-02-1.2 Stage 2a - Project, Conversation, ConversationMessage > WI-02-1.2.1 Aggregate configurations and migration > T-02-1.2.1.2 Hot-path index on ConversationMessage by conversation and sequence",02,DATA,Hot-path index on ConversationMessage by conversation and sequence,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.2.1.3,WI-02-1.2.1,Task,02.001.002.001.003,"02 DATA > F-02-1 Persistence Foundation > M-02-1.2 Stage 2a - Project, Conversation, ConversationMessage > WI-02-1.2.1 Aggregate configurations and migration > T-02-1.2.1.3 SQL repository implementations replacing Dataverse equivalents",02,DATA,SQL repository implementations replacing Dataverse equivalents,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-02-1.3,F-02-1,Milestone,02.001.003,02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates,02,DATA,Stage 2b and 2c - remaining seven aggregates,P0,All eleven original aggregates resolve to SQL implementations.,M-02-1.2,No,,,schema:data,,GATE_A,Every repository interface the domain declares resolves to a SQL implementation. | No multiple-cascade-path error - SQL Server error 1785 - on migration apply. | Architecture tests green.,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-02-1.3.1,M-02-1.3,WorkItem,02.001.003.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.1 Stage 2b - Knowledge, Adr, WorkItem, Artifact",02,DATA,"Stage 2b - Knowledge, Adr, WorkItem, Artifact",P0,,,,Nexus.Data.Persistence,,data | developer,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.3.1.1,WI-02-1.3.1,Task,02.001.003.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.1 Stage 2b - Knowledge, Adr, WorkItem, Artifact > T-02-1.3.1.1 Configure four aggregates with cascade discipline",02,DATA,Configure four aggregates with cascade discipline,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-02-1.3.1.1.1,T-02-1.3.1.1,Subtask,02.001.003.001.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.1 Stage 2b - Knowledge, Adr, WorkItem, Artifact > T-02-1.3.1.1 Configure four aggregates with cascade discipline > S-02-1.3.1.1.1 Only the owning parent cascades; reference FKs Restrict",02,DATA,Only the owning parent cascades; reference FKs Restrict,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-02-1.3.1.1.2,T-02-1.3.1.1,Subtask,02.001.003.001.001.002,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.1 Stage 2b - Knowledge, Adr, WorkItem, Artifact > T-02-1.3.1.1 Configure four aggregates with cascade discipline > S-02-1.3.1.1.2 Drop the redundant WorkItem.workitempriority column",02,DATA,Drop the redundant WorkItem.workitempriority column,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-02-1.3.2,M-02-1.3,WorkItem,02.001.003.002,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.2 Stage 2c - Session, Branch, Snapshot",02,DATA,"Stage 2c - Session, Branch, Snapshot",P0,,,,Nexus.Data.Persistence,,developer,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.3.2.1,WI-02-1.3.2,Task,02.001.003.002.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.2 Stage 2c - Session, Branch, Snapshot > T-02-1.3.2.1 Resolve the Session-Branch-Snapshot diamond cascade",02,DATA,Resolve the Session-Branch-Snapshot diamond cascade,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
S-02-1.3.2.1.1,T-02-1.3.2.1,Subtask,02.001.003.002.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.3 Stage 2b and 2c - remaining seven aggregates > WI-02-1.3.2 Stage 2c - Session, Branch, Snapshot > T-02-1.3.2.1 Resolve the Session-Branch-Snapshot diamond cascade > S-02-1.3.2.1.1 Self-references set to NoAction",02,DATA,Self-references set to NoAction,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-02-1.4,F-02-1,Milestone,02.001.004,02 DATA > F-02-1 Persistence Foundation > M-02-1.4 Delete Dataverse,02,DATA,Delete Dataverse,P0,"One persistence stack. The strangler pattern is a means of arriving safely, not a destination.",M-02-1.3,No,,,,,GATE_A,Microsoft.PowerPlatform.Dataverse.Client appears in no project file. | The System.Security.Cryptography.Xml pin is removed. | The Nexus:Persistence configuration switch is removed. | No Dataverse assembly in any build output - roughly 7.2 MB smaller. | All endpoints work; architecture tests green.,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
WI-02-1.4.1,M-02-1.4,WorkItem,02.001.004.001,02 DATA > F-02-1 Persistence Foundation > M-02-1.4 Delete Dataverse > WI-02-1.4.1 Remove Dataverse implementations and references,02,DATA,Remove Dataverse implementations and references,P0,,,,Nexus.Data.Persistence,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,No,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.4.1.1,WI-02-1.4.1,Task,02.001.004.001.001,"02 DATA > F-02-1 Persistence Foundation > M-02-1.4 Delete Dataverse > WI-02-1.4.1 Remove Dataverse implementations and references > T-02-1.4.1.1 Delete Dataverse repositories, mappers, client and context",02,DATA,"Delete Dataverse repositories, mappers, client and context",P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.4.1.2,WI-02-1.4.1,Task,02.001.004.001.002,02 DATA > F-02-1 Persistence Foundation > M-02-1.4 Delete Dataverse > WI-02-1.4.1 Remove Dataverse implementations and references > T-02-1.4.1.2 Remove package references and the persistence switch,02,DATA,Remove package references and the persistence switch,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
T-02-1.4.1.3,WI-02-1.4.1,Task,02.001.004.001.003,02 DATA > F-02-1 Persistence Foundation > M-02-1.4 Delete Dataverse > WI-02-1.4.1 Remove Dataverse implementations and references > T-02-1.4.1.3 Confirm build output size reduction,02,DATA,Confirm build output size reduction,P0,,,,,,,,GATE_A,,1.0,1.0,2026-08-25,Planned,Yes,,Unassigned,Critical,Not Assessed,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
M-02-1.5,F-02-1,Milestone,02.001.005,02 DATA > F-02-1 Persistence Foundation > M-02-1.5 Layer schema convention,02,DATA,Layer schema convention,P1,"Every layer owns a named schema in one NexusPlatform database, so a layer can later be split to its own database without renaming anything.",M-02-1.4,No,,,,,GATE_A,"Schemas exist and are named for their layer: core, data, governance, ai, automation, product_core, developer, delivery, assurance, operations, experience. | A documented rule states which layer owns which schema, and the schema name equals the lowercased layer short name. | An architecture test fails any configuration writing outside its layer's schema.",1.0,1.0,2026-08-25,Planned,No,,Unassigned,High,High,nexus-roadmap.yaml v2.2,CHG-20260825-001,,Yes,
